condition,search_location_city,base_price,local_pick_up,free_shipping,price,title,listing_type_id,accepts_mercadopago,international_delivery_mode,sold_quantity,available_quantity,buying_mode,automatic_relist,condition,dia_start,mes_start,año_start,dia_stop,mes_stop
new,Capital Federal,99.99,True,False,99.99,Gorros De Lana Beanie Pasamontañas Micropolar Varios Modelos,silver,True,none,7,6,buy_it_now,False,new,19,9,2015,18,11
used,Capital Federal,50.0,True,False,50.0,Lote Revistas Adn Cultura La Nación Año 2008,bronze,True,none,0,1,buy_it_now,False,used,13,9,2015,12,11
new,Tigre,149.9,False,False,149.9,Shock Keratina Shampoo Y Acondicionador,gold_special,True,none,2,97,buy_it_now,True,new,3,10,2015,2,12
new,Quilmes,60.0,True,False,60.0,Cajita Bolsita Golosinera Henry Monstruito Más Invitación,bronze,True,none,96,30,buy_it_now,False,new,7,9,2015,6,11
new,Rosario,150.0,True,False,150.0,Dufour. Boxer De Algodón Sin Costura Zig Zag,bronze,True,none,0,18,buy_it_now,False,new,24,9,2015,23,11
used,Capital Federal,290.0,False,False,290.0,Chomba Polo Ralph Lauren Original Nueva York Talle 12 Mes,free,True,none,0,1,buy_it_now,False,used,26,8,2015,25,10
new,Lanús,3399.0,True,False,3399.0,Lg L65 Dual Sim Pantalla Ips 4.3  Dual Core 1.2 Ghz,bronze,True,none,0,1,buy_it_now,False,new,14,9,2015,13,11
used,Capital Federal,200.0,True,False,200.0,Acolchado Con Chichonera Cuna Funcional Unisex Verde,bronze,True,none,1,1,buy_it_now,False,used,1,9,2015,31,10
used,Bragado,49.5,False,False,49.5,Revista Flash 639 Trilliza De Oro Isabel Sarli Thelma Biral,bronze,True,none,0,1,buy_it_now,False,used,20,8,2015,19,10
new,Lanús,379.0,True,False,379.0,Turbo Calefactor  Axel Ax-ca100,bronze,True,none,0,1,buy_it_now,False,new,25,9,2015,24,11
new,Malvinas Argentinas,449.0,True,False,449.0,Unico Hermoso Reloj En Roca De Alabastro!!,bronze,True,none,0,1,buy_it_now,False,new,22,8,2015,21,10
used,Capital Federal,50.0,True,False,50.0,Libro Desde La Septima Tiniebla. Teresa Gondra. Alcoholismo,free,True,none,0,1,buy_it_now,False,used,26,8,2015,25,10
used,Capital Federal,80.0,True,False,80.0,El Final De La Civilizacion Burguesa - Jost Herbig,bronze,True,none,0,1,buy_it_now,False,used,5,10,2015,4,12
used,La Matanza,1.0,True,False,1.0,"Recuerdos De Mi Niñez,sintonizador Am-fm Funciona C/detalle",silver,True,none,0,1,auction,False,used,15,10,2015,19,10
used,Capital Federal,1000.0,True,False,1000.0,"Nikon S3000 De 12megapixel, 2 Baterias, 2 Cargadores Y Funda",free,True,none,0,1,buy_it_now,False,used,15,9,2015,14,11
new,Capital Federal,1835.9,True,False,1835.9,Artefacto Aplique Plafon 2 Luces Rosca E14 J1,bronze,True,none,0,3,buy_it_now,False,new,25,8,2015,24,10
new,Vicente López,475.0,True,False,475.0,Amortiguador Trasero Sachs - Fiat Siena  (62),gold_special,True,none,0,5,buy_it_now,True,new,1,9,2015,31,10
new,Tigre,726.99,True,False,726.99,Pulverizadora San Justo X 5 Litros,bronze,True,none,0,25,buy_it_now,False,new,12,10,2015,11,12
used,Capital Federal,30.0,True,False,30.0,Libro Los Comediantes - Graham Greene - Sub4*,free,True,none,0,1,auction,False,used,8,10,2015,15,10
new,Capital Federal,499.99,True,False,499.99,Portalaptop Caselogic Maletin Porta Notebook,bronze,True,none,2,1,buy_it_now,False,new,21,9,2015,20,11
new,Capital Federal,1980.0,False,False,1980.0,Placa De Sonido Numark Dj Io,bronze,True,none,0,1,buy_it_now,False,new,11,9,2015,10,11
used,Capital Federal,50.0,True,False,50.0,Fontanarrosa Y La Politica,bronze,True,none,0,1,buy_it_now,False,used,9,10,2015,8,12
used,,40.82,True,False,40.82,Dialogos Amenos Enter Dos Cortesanas Por Aretino Pedro,bronze,True,none,0,1,buy_it_now,False,used,17,9,2015,16,11
new,San Isidro,350.0,True,False,350.0,Pelota Rugby Kooga Samoan,bronze,True,none,1,9,buy_it_now,False,new,3,10,2015,2,12
used,Capital Federal,35.0,False,False,35.0,Isaac Halperín. Derecho Comercial,bronze,True,none,0,1,buy_it_now,False,used,18,8,2015,17,10
new,Capital Federal,135.0,True,False,135.0,Almohadones Decorativos Estampados 35 X35,gold,True,none,4,11,buy_it_now,False,new,7,10,2015,6,12
new,Capital Federal,399.0,False,False,399.0,Frente Pechera Beta Urba Original Motos Miguel,bronze,True,none,0,1,buy_it_now,False,new,26,9,2015,25,11
used,Capital Federal,39.0,True,False,39.0,Libro Divan - I - Hafiz Volumen 1,free,True,none,0,1,buy_it_now,False,used,18,8,2015,17,10
new,Capital Federal,358.0,False,False,358.0,50 Suspensores Para Short De Baño Tela Calada,bronze,True,none,0,70,buy_it_now,False,new,4,10,2015,3,12
used,Capital Federal,100.0,True,False,100.0,Paul Auster - Mr Vertigo,bronze,True,none,0,1,buy_it_now,False,used,1,10,2015,30,11
new,Capital Federal,335.0,True,False,335.0,Pinza Fuerza Perro Bahco 137-10 10 Pulgadas,silver,True,none,10,2,buy_it_now,False,new,30,9,2015,29,11
new,Morón,60.0,True,False,60.0,"Cucharita Giratoria Alfers Réflex #2 Ideal Truchas,  8gr.",bronze,True,none,0,3,buy_it_now,False,new,9,9,2015,8,11
new,Mar del Plata,139.0,True,False,139.0,Majorette Kangoo Express   Esc. 1/64,bronze,True,none,1,1,buy_it_now,False,new,13,9,2015,12,11
new,Capital Federal,1672.0,False,False,1672.0,Boss Ceb3 Pedal Chorus Para Bajo,bronze,True,none,0,5,buy_it_now,True,new,28,9,2015,27,11
new,Capital Federal,3539.99,True,False,3539.99,"Reloj Festina F16396,2 Ceramica 2014 X Local Fact A Y B",bronze,True,none,0,2,buy_it_now,False,new,2,10,2015,1,12
used,Vicente López,250.0,True,False,250.0,Nocturnal Fear / Excessive Cruelty - Ind.arg,bronze,True,none,0,1,buy_it_now,False,used,8,10,2015,7,12
new,Capital Federal,1049.0,True,False,1049.0,Princesa Leia  Disney Infinity Star Wars Collection Xstation,silver,True,none,0,2,buy_it_now,False,new,10,10,2015,9,12
new,Capital Federal,2400.0,True,False,2400.0,Peugeot 407 2004-2011 Guardabarro Delantero,bronze,True,none,0,1,buy_it_now,False,new,18,8,2015,17,10
used,Capital Federal,400.0,True,False,400.0,Libro Catalogo Cristal De Murano Carlo Moretti 1958-1997,bronze,True,none,0,1,buy_it_now,False,used,26,9,2015,25,11
used,Capital Federal,200.0,False,False,200.0,Carterita Blanca,silver,True,none,0,1,buy_it_now,False,used,17,8,2015,16,10
used,Capital Federal,95.0,True,False,95.0,The Beast Of Business - Harvey Matusow - En Ingles,free,True,none,0,1,buy_it_now,False,used,2,10,2015,1,12
used,Capital Federal,80.0,True,False,80.0,Dracula And His Family - Gaia Ierace - Black Cat,free,True,none,0,1,buy_it_now,False,used,22,9,2015,21,11
used,Capital Federal,150.0,False,False,150.0,Musculosa Ossira Dorado Lurex Usada T S,bronze,True,none,0,1,buy_it_now,False,used,25,9,2015,24,11
new,Capital Federal,450.0,True,False,450.0,Kenzo Floralista - 50 Ml,free,True,none,0,1,buy_it_now,False,new,3,9,2015,2,11
used,Capital Federal,60.0,True,False,60.0,Bikini - James Patterson Formato Grande,free,True,none,0,1,buy_it_now,False,used,24,9,2015,23,11
new,General San Martín,449.87,True,False,449.87,Brida Slipon 4 Pulg Art. 2040021,bronze,True,none,0,1,buy_it_now,False,new,29,9,2015,28,11
new,Lanús,77.0,True,False,77.0,Auriculares Sony High Quality Sound Mdr-ex77sl Stereo,bronze,True,none,1,1,buy_it_now,False,new,7,10,2015,6,12
new,Lanús,2249.0,True,True,2249.0,Maquina De Coser Y Bordar Godeco Dinamica,gold,True,none,53,2,buy_it_now,False,new,13,10,2015,12,12
new,Capital Federal,69.9,True,False,69.9,Pendrive Kingston 8gb Dt101 G2 Mejor Precio Microcentro,gold,True,none,6065,619,buy_it_now,False,new,7,9,2015,6,11
new,,1890.0,True,False,1890.0,205/55/16 Ling-long   (v ) C/colocacion Y Valvula,bronze,True,none,0,4,buy_it_now,False,new,28,9,2015,27,11
new,Morón,439.99,True,False,439.99,Lampara Barral  De Techo Pared Aplique Spot,bronze,True,none,2,48,buy_it_now,False,new,2,10,2015,1,12
used,Capital Federal,50.0,True,False,50.0,Sandalias Usadas Caballito,free,True,none,0,1,buy_it_now,False,used,10,9,2015,9,11
new,Capital Federal,450.0,True,False,450.0,Your Quest 6 - Sb Pack - Isbn 9789876721752,bronze,True,none,0,3,buy_it_now,False,new,18,8,2015,17,10
used,Capital Federal,300.0,True,False,300.0,Urgente Se Vende C/u,free,True,none,0,1,buy_it_now,False,used,7,9,2015,6,11
used,Capital Federal,220000.0,False,False,220000.0,Local En Venta -  - Xintel(gop-gop-1312),silver,False,none,0,1,classified,False,used,19,8,2015,6,11
used,Bragado,75.0,False,False,75.0,Propaganda Masacre Pekin Sep89 Movimiento Democratico China,bronze,True,none,0,1,buy_it_now,False,used,10,9,2015,9,11
new,Tres de febrero,80.0,True,False,80.0,El Andarin De La Noche / Manoescrita Editorial,bronze,True,none,0,1,buy_it_now,False,new,8,9,2015,7,11
used,Capital Federal,350.0,True,False,350.0,Impecable Lechera Porcelana Verbano,bronze,True,none,0,1,buy_it_now,False,used,13,9,2015,12,11
used,Capital Federal,60.0,True,False,60.0,"Agatha Christie - Obras Completas Tomo 4 - Hispamérica, I10",bronze,True,none,0,1,buy_it_now,False,used,23,9,2015,22,11
used,Tres de febrero,450.0,True,False,450.0,Lote De 3 Antiguos Platos De Loza Ingleses,free,True,none,0,1,buy_it_now,False,used,11,10,2015,10,12
new,Quilmes,1550.0,True,False,1550.0,Filtro Aire K&n Americano Ya 6001 Yamaha Yzf R6...,bronze,True,none,0,1,buy_it_now,False,new,24,8,2015,23,10
used,San Isidro,90.0,True,False,90.0,El Padre Salvaire Y La Basilica De Lujan,bronze,True,none,0,1,buy_it_now,False,used,5,9,2015,4,11
new,Ituzaingó,50.0,False,False,50.0,Phineas Y Ferb Loca Sorpresa,bronze,True,none,0,2,buy_it_now,False,new,29,9,2015,28,11
new,General San Martín,8850.0,True,False,8850.0,Guitarra Electrica Hamer Bk Flying V Vecbk,bronze,True,none,0,1,buy_it_now,False,new,7,9,2015,6,11
used,Capital Federal,60.0,False,False,60.0,Antigua Postal Gaucho Republica Argentina,bronze,True,none,0,1,buy_it_now,False,used,21,8,2015,20,10
new,Capital Federal,750.0,True,False,750.0,Instrumentación Quirúrgica - Vol. 2 - Broto / Delor - Devoto,bronze,True,none,0,1,buy_it_now,False,new,25,9,2015,24,11
new,Capital Federal,43780.0,True,False,43780.0,Ken-a-vision Binocular Research Scope With Infinity Plan Ach,bronze,True,none,0,10,buy_it_now,False,new,13,10,2015,12,12
new,Capital Federal,220.0,True,False,220.0,Disco Simple De Dario Galvan - Saldre A Buscar Al Amor,bronze,True,none,0,1,buy_it_now,False,new,1,9,2015,31,10
new,Capital Federal,80.0,True,False,80.0,Ricardo Rees Jones Bernardino Rivadavia Y Su Negocio Minero,bronze,True,none,0,1,buy_it_now,False,new,12,10,2015,11,12
new,Avellaneda,90.0,True,False,90.0,Toy Story  Vela Cotillon Importado * Consultar Cotillon,silver,True,none,0,1,buy_it_now,False,new,13,10,2015,12,12
new,Quilmes,2000.0,True,False,2000.0,"Samsung Galaxy Fame Lite Libre,nuevos En Caja",gold,True,none,6,1,buy_it_now,False,new,14,10,2015,13,12
used,Oberá,39.0,True,False,39.0,Lote 5 Cuadros Primer Día Emisión Matasello Córdoba,free,True,none,0,1,buy_it_now,False,used,26,9,2015,25,11
new,Capital Federal,768.85,False,False,768.85,X-pression Tu-100 Turner Pedal Guitarra,bronze,True,none,0,2,buy_it_now,False,new,5,9,2015,4,11
new,,12.0,False,False,12.0,Souvenirs De Bodas :vela Corazon !!!,bronze,True,none,0,1,buy_it_now,False,new,31,8,2015,30,10
new,Capital Federal,160.0,False,False,160.0,Ipad 2 Boton Del Home Inicio Button Nuevo!,bronze,True,none,1,1,buy_it_now,False,new,8,9,2015,7,11
used,,280.0,True,False,280.0,Florero Antiguo De Porcelana Con Oro,free,True,none,0,1,buy_it_now,False,used,28,9,2015,27,11
new,Tres de febrero,203.0,True,False,203.0,Manija Mercedes Acero Inoxidable 448mm Herrajes Para Muebles,bronze,True,none,1,1,buy_it_now,False,new,4,9,2015,3,11
new,Esteban Echeverría,120.0,True,False,120.0,Vino Nicasia Red Blend  Vinos Inc.,bronze,True,none,0,1,buy_it_now,False,new,13,9,2015,12,11
used,Vicente López,60.0,True,False,60.0,Edelweiss Cuentos - Daniel P. Monti / Pról. A. Di Carlo,bronze,True,none,0,1,buy_it_now,False,used,24,9,2015,23,11
new,Capital Federal,370.0,True,False,370.0,Caja Alcancía Con Ranura Para Sobres Regalo Casamiento,bronze,True,none,0,2,buy_it_now,False,new,13,10,2015,12,12
new,San Miguel,2999.0,True,False,2999.0,"Lg L Fino 8mpx Nuevos,originales,liberados!",free,True,none,0,1,buy_it_now,False,new,30,9,2015,29,11
new,Capital Federal,175.49,True,False,175.49,"Combo: Fichero Indice Y Fichas Nº3 De 20x 12,5cm",silver,True,none,33,3,buy_it_now,False,new,20,9,2015,19,11
new,,3600.0,False,False,3600.0,Cachorros Viejo Pastor Ingles,free,True,none,1,1,buy_it_now,False,new,13,10,2015,12,12
used,Lanús,15.0,False,False,15.0,Culture Et Civilisation Francaise En Frances,bronze,True,none,0,1,buy_it_now,False,used,12,9,2015,11,11
used,Capital Federal,80.0,True,False,80.0,Elementos De Cálculo Mercantil De La Fuente Y Losáñez. 1896,bronze,True,none,0,1,buy_it_now,False,used,8,9,2015,7,11
new,Tigre,131.0,False,False,131.0,Natura: Pulpa Hidratante Para Manos Castanha 75gramos,free,True,none,0,1,buy_it_now,False,new,10,10,2015,9,12
new,Tigre,680.0,True,False,680.0,Malacates Control Remoto Inalambrico Universal,gold,True,none,26,10,buy_it_now,False,new,4,10,2015,3,12
used,Capital Federal,20.0,False,False,20.0,Tapa Cubre Cerradura Metal Manija Embutida Herraje Puerta,free,True,none,0,1,buy_it_now,False,used,23,8,2015,22,10
used,Capital Federal,145.0,True,False,145.0,Nico Jaguar X J 220 Thailandia 1/64 (mxu 50),free,True,none,0,1,auction,False,used,13,10,2015,20,10
used,Rosario,450.0,True,False,450.0,Plato England  Jhonson Brothers.,bronze,True,none,0,1,buy_it_now,False,used,23,9,2015,22,11
new,Tigre,900.0,False,False,900.0,Aros De Óptica De Chevy,bronze,True,none,0,1,buy_it_now,False,new,25,8,2015,24,10
new,Colón,200.0,True,False,200.0,El Destino De Un Hombre,bronze,True,none,0,1,buy_it_now,False,new,2,9,2015,1,11
new,Capital Federal,1599.99,True,False,1599.99,Llave Peugeot 208 Telecomando Original Programada En El Acto,bronze,True,none,0,10,buy_it_now,False,new,4,9,2015,3,11
new,,65.0,True,False,65.0,Vida Hazañas De Alejandro De Macedonia/pseudocalistenes/gred,bronze,True,none,0,1,buy_it_now,False,new,18,8,2015,17,10
new,Capital Federal,79.0,True,False,79.0,"Entradas. Sopas, Ensaladas Y Tartas. Utilísima",bronze,True,none,0,1,buy_it_now,False,new,4,9,2015,3,11
used,Capital Federal,75.0,False,False,75.0,Michael Brother Of Jerry Jack London Grosset & Dunlap 1917,free,True,none,0,1,buy_it_now,False,used,24,9,2015,23,11
used,Capital Federal,39.0,True,False,39.0,Pulsera,bronze,True,none,0,1,buy_it_now,False,used,15,9,2015,14,11
used,Mercedes,1700.0,False,False,1700.0,Sistema De Home Theater Philips Con Dvd Hts3011 Karaoke,bronze,True,none,0,1,buy_it_now,False,used,29,9,2015,28,11
used,Capital Federal,2800.0,False,False,2800.0,Cd Player Nakamichi Mb-2s 7cds Una Cañoñ,silver,True,none,0,1,buy_it_now,False,used,30,9,2015,29,11
used,Capital Federal,17.0,True,False,17.0,Cartas Magic Rakdos Pit Dragon Lista Premiun Yawg's,free,True,none,0,1,buy_it_now,False,used,15,9,2015,14,11
used,Capital Federal,140.0,False,False,140.0,Bolivia Bajo El Che Guevara Philippe Labreveux,bronze,True,none,0,1,buy_it_now,False,used,8,9,2015,7,11
new,Capital Federal,311.84,True,False,311.84,"Travel Book Not For Parents, The (hb) - Isbn 9781742208145",bronze,True,none,0,3,buy_it_now,False,new,21,8,2015,20,10
used,Capital Federal,360.0,True,False,360.0,Physics Astronomy And Mathematics Timoth,free,True,none,0,1,buy_it_now,False,used,8,9,2015,7,11
new,Capital Federal,955.0,True,False,955.0,Kit Distribucion Skf // Fiat Palio 1.8 (8v),bronze,True,none,0,10,buy_it_now,False,new,30,9,2015,29,11
new,San Isidro,1600.0,True,False,1600.0,Radiador De Patner Y Berlingo 1.4 Nafta,bronze,True,none,1,1,buy_it_now,False,new,17,9,2015,16,11
used,Capital Federal,120.0,False,False,120.0,Cd Doble Mega 98.3 Puro Rock Nacional,bronze,True,none,0,1,buy_it_now,False,used,5,10,2015,4,12
new,Rosario,499.99,True,False,499.99,Phoenix Wolfgang Amadeus Phoenix Lp Vinilo180grs.imp.nuevo,bronze,True,none,0,3,buy_it_now,False,new,12,9,2015,11,11
new,Moreno,1100.0,True,False,1100.0,Cachas Bajo Asiento Zanella Styler Crusier Franco Motos More,bronze,True,none,0,1,buy_it_now,False,new,3,9,2015,2,11
new,Capital Federal,2665.0,True,False,2665.0,Grabadora Blu-ray Pioneer Bdr-209dbk Apto 3d,bronze,True,none,0,1,buy_it_now,False,new,15,9,2015,14,11
used,Capital Federal,340.0,True,False,340.0,Maquina De Calcular (electrica - Falta El Cable),bronze,True,none,0,1,buy_it_now,False,used,18,8,2015,17,10
new,Morón,309.9,True,False,309.9,Pack Combo 3 Señuelos Streamer Jig 30 Marine Sports Fondo,bronze,True,none,0,1,buy_it_now,False,new,5,10,2015,4,12
used,La Plata,129.0,True,False,129.0,Cd Sandro Cronica Volumen 2 Guitarras Al Viento Como Te Dire,bronze,True,none,0,1,buy_it_now,False,used,29,8,2015,28,10
new,General San Martín,480.0,False,False,480.0,Ps4: Call Of Duty Advanced Warfare Season Pass Digital,bronze,True,none,0,10,buy_it_now,False,new,2,10,2015,1,12
new,Capital Federal,400.0,True,False,400.0,"Desayunos Y Meriendas Artesanales, En Caja, A Domicilio",gold_premium,True,none,1,9,buy_it_now,True,new,9,10,2015,8,12
new,Capital Federal,99.0,True,False,99.0,Pinches Para Picada Smile,bronze,True,none,0,1,buy_it_now,False,new,2,9,2015,1,11
used,Capital Federal,70.0,True,False,70.0,"Historia Natural De La Enfermedad Infecciosa, Burnet & White",free,True,none,0,1,buy_it_now,False,used,21,9,2015,20,11
new,Vicente López,119.99,False,False,119.99,Minifiguras Jlb - De Homero Y Ned Flanders,bronze,True,none,0,1,buy_it_now,False,new,28,9,2015,27,11
used,Capital Federal,150.0,True,False,150.0,Exegesis De Lugares Comunes Leon Bloy Carlos Lohle Ed,free,True,none,0,1,buy_it_now,False,used,21,9,2015,20,11
new,Capital Federal,29.99,True,False,29.99,Ser Feliz Era Esto Sacheri Libro Digital + 3x1 Regalo Y Mas,bronze,True,none,0,10,buy_it_now,False,new,8,9,2015,7,11
new,Constitución,100.0,True,False,100.0,Sledge Hammer (martillo Hammer) Serie De Tv,bronze,True,none,1,1,buy_it_now,False,new,10,10,2015,9,12
used,Capital Federal,100.0,True,False,100.0,"Tapas Para Disco, Memoria Y Bateria De Hp G71",bronze,True,none,0,1,buy_it_now,False,used,23,9,2015,22,11
used,Capital Federal,120.0,True,False,120.0,The World Of The Talmud - Paperback ¿morris Adler,free,True,none,0,1,buy_it_now,False,used,11,10,2015,10,12
used,Morón,700.0,True,False,700.0,Display/pantalla Lenovo G480 Con 1 Linea Vertical Pixelada,free,True,none,0,1,buy_it_now,False,used,24,8,2015,23,10
used,Paraná,30000.0,False,False,30000.0,Estatuas De Marmol Carrara,free,True,none,0,1,buy_it_now,False,used,23,8,2015,22,10
used,Capital Federal,260000.0,False,False,260000.0,Vendo Porsche Panamera Turbo,gold_premium,False,none,0,1,classified,False,used,1,10,2015,30,11
used,Lomas de Zamora,45.0,False,False,45.0,Cassetes Folklore. Lote De 3,bronze,True,none,0,1,buy_it_now,False,used,27,8,2015,26,10
used,San Isidro,650.0,True,False,650.0,Bandeja Redonda 35cm Reproducción Sheffield 206a-2023,bronze,True,none,0,1,buy_it_now,False,used,1,10,2015,30,11
new,Capital Federal,262.8,True,False,262.8,Sprinkles 3 - Sb Pack + Cd - Isbn 9789504635642,bronze,True,none,0,3,buy_it_now,False,new,18,8,2015,17,10
new,Capital Federal,900.0,False,False,900.0,Rele De Estado Solido  - Ssr  75a Ca-ca  (ssr75aa),bronze,True,none,0,1,buy_it_now,False,new,11,9,2015,10,11
new,Capital Federal,189.9,True,False,189.9,Cubrecolchon Procol 2  Plazas 140cm Con Esquinas Elastizadas,silver,True,none,1,3,buy_it_now,False,new,22,8,2015,21,10
used,Pilar,190.0,False,False,190.0,Bañera Anatómica +  Reductor Antideslizante. Usado = Nuevo,free,True,none,1,1,buy_it_now,False,used,24,8,2015,23,10
new,Lomas de Zamora,250.0,True,False,250.0,Conejo Holland Loop Con Antifaz,free,True,none,0,1,buy_it_now,False,new,6,10,2015,5,12
used,Capital Federal,30.0,True,False,30.0,3 Sobres Vacios De Figuritas Champions League,free,True,none,0,1,buy_it_now,False,used,29,9,2015,28,11
new,Escobar,68.0,True,False,68.0,Babystar Gym Valla De Pvc 1.00 Mt  Entrenamiento Carrera,silver,True,none,43,20,buy_it_now,True,new,12,10,2015,11,12
used,Capital Federal,25.0,True,False,25.0,Las Drogas. A Lo Claro - Autores Varios,bronze,True,none,0,1,buy_it_now,False,used,28,8,2015,27,10
used,Capital Federal,590.0,True,False,590.0,Botas Cuero Cortas  N 39,silver,True,none,0,1,buy_it_now,False,used,2,10,2015,1,12
new,Capital Federal,1684.75,False,False,1684.75,Farmacologia Humana 5 Ta. Edicion  - Isbn 9788445818619,bronze,True,none,0,5,buy_it_now,False,new,11,9,2015,10,11
new,Capital Federal,600.0,True,False,600.0,Ley De Concursos Y Quiebra Completa Rivera-roitman-vitolo,bronze,True,none,0,1,buy_it_now,False,new,12,10,2015,11,12
new,,1050.0,True,False,1050.0,Puerta Lavarropas Candy - Drean,free,True,none,0,1,buy_it_now,False,new,21,8,2015,20,10
used,Capital Federal,220.0,True,False,220.0,Heresy - Visions Of Fear (cd) (aus),bronze,True,none,0,1,buy_it_now,False,used,3,9,2015,2,11
used,San Isidro,69.0,True,False,69.0,Michael Crichton Rescate En El Tiempo 1999 1357,bronze,True,none,0,1,buy_it_now,False,used,24,8,2015,23,10
used,La Plata,340000.0,False,False,340000.0,Bmw 320d M/t Linea Nueva ** Sin Detalles **,silver,False,none,0,1,classified,False,used,27,8,2015,11,11
used,Capital Federal,60.0,True,False,60.0,Salvatore Adamo - En Castellano- Vinilo Simple 7,bronze,True,none,0,1,buy_it_now,False,used,17,9,2015,16,11
used,Capital Federal,40.0,True,False,40.0,Historias Fantasticas De America Y El Mundo Numeros 14 Y 17,free,True,none,0,1,buy_it_now,False,used,12,10,2015,11,12
used,Capital Federal,30.0,True,False,30.0,Bodas De Sangre Garcia Lorca ** Mo6,bronze,True,none,0,1,buy_it_now,False,used,20,9,2015,19,11
new,,1575.0,True,True,1575.0,Kit Faros Auxiliares Fiat Palio Sin Rejilla Lam,bronze,True,none,0,20,buy_it_now,False,new,26,8,2015,28,10
new,Capital Federal,250.0,True,False,250.0,Sensor De Estacionamiento Ultrasónico Con Display Y Sonido,bronze,True,none,0,6,buy_it_now,False,new,17,9,2015,16,11
new,Capital Federal,150.0,True,False,150.0,Juan Xxiii. Luis Marín De San Martín.,bronze,True,none,0,1,buy_it_now,False,new,7,9,2015,6,11
used,Capital Federal,200.0,True,False,200.0,Historia De Las Malvinas Argentinas - Gam Ediciones (40),bronze,True,none,0,1,buy_it_now,False,used,28,8,2015,27,10
new,San Miguel,2136.0,True,False,2136.0,Pedal Electro Harmonix Talking Sonidos Instrumentos,bronze,True,none,0,1,buy_it_now,False,new,14,10,2015,13,12
used,Rosario,1500.0,True,False,1500.0,Cuadro Antiguo,free,True,none,0,1,buy_it_now,False,used,26,9,2015,25,11
new,Capital Federal,32.99,True,False,32.99,Lo Que Sé De Los Hombrecillos - Juan José Millás Digital,bronze,True,none,0,15,buy_it_now,False,new,26,9,2015,25,11
used,,220.0,True,False,220.0,Las Melodias De Silvana - Vinilo Publicidad Medias Silvana,bronze,True,none,0,1,buy_it_now,False,used,21,9,2015,20,11
used,Capital Federal,20.0,False,False,20.0,Wheat State Motel Wichita Kansas Antiguo Sobre,free,True,none,0,1,buy_it_now,False,used,16,9,2015,15,11
new,Capital Federal,7149.9,False,False,7149.9,Kayak Mdq Atlantik Pesca Salvavidas Remo,bronze,True,none,0,1,buy_it_now,False,new,6,10,2015,5,12
used,Rosario,150.0,True,False,150.0,The Ray Charles Singers-vinilo Long Play-,bronze,True,none,0,1,buy_it_now,False,used,16,9,2015,15,11
used,Capital Federal,250.0,True,False,250.0,Camisón De Raso Estampado Con Breteles Talle 42,bronze,True,none,0,1,buy_it_now,False,used,8,9,2015,7,11
used,Capital Federal,50.0,True,False,50.0,"Tom Wolfe, Todo Un Hombre, Ediciones B",bronze,True,none,0,2,buy_it_now,False,used,7,10,2015,6,12
new,Capital Federal,1150.0,True,False,1150.0,Importante Original Acrílico Certificado Leonardo Alessi (5),bronze,True,none,0,1,buy_it_now,False,new,4,10,2015,3,12
new,Capital Federal,229.0,False,False,229.0,Capa Mago Estrellas Bordadas Cotillon En Palermo,bronze,True,none,0,10,buy_it_now,False,new,21,8,2015,20,10
used,Capital Federal,60.0,True,False,60.0,Mercedes Valdivieso  Las Noches Y Un Dia - Novela,free,True,none,0,1,buy_it_now,False,used,14,9,2015,13,11
new,La Matanza,16499.0,True,False,16499.0,Lava Aspiradora Limpia Tapizados Y Alfombras Ck 430 Soteco,silver,True,none,5,1,buy_it_now,False,new,25,8,2015,24,10
new,Capital Federal,449.0,True,False,449.0,Plancha De Cabello Profesional Con Laser Ion Ceramica,silver,True,none,0,2,buy_it_now,False,new,16,9,2015,15,11
new,,140.0,True,False,140.0,García Lorca Para Principiantes - Cutiño & Cancela,bronze,True,none,0,1,buy_it_now,False,new,2,9,2015,1,11
new,Capital Federal,70.0,True,False,70.0,Muñeca Malefica Mas Antifaz,bronze,True,none,0,1,buy_it_now,False,new,14,10,2015,13,12
used,Quilmes,80.0,True,False,80.0,Revista Mundo Deportivo 518 Argentina Campeon America 1959,free,True,none,0,1,buy_it_now,False,used,7,9,2015,6,11
new,Rosario,1150.0,False,False,1150.0,Bolso Negro Fluo Love Pink Linea Pink Victoria's Secret,bronze,True,none,0,1,buy_it_now,False,new,11,9,2015,10,11
new,Tandil,5345.0,True,False,5345.0,Radiador Auto De Competicion,bronze,True,none,0,1,buy_it_now,False,new,4,9,2015,3,11
new,Capital Federal,65.0,True,False,65.0,.: Posters Y Banners De Películas Y Series :. Medida 35x50cm,bronze,True,none,1,99,buy_it_now,False,new,22,8,2015,21,10
used,Merlo,220.0,True,False,220.0,"El Ilusionista, Gabriel Bellomo",free,True,none,0,1,buy_it_now,False,used,29,9,2015,28,11
used,Lomas de Zamora,250.0,False,False,250.0,Lote De Ropa De Beba,free,True,none,0,19,buy_it_now,False,used,11,9,2015,10,11
new,Lanús,4000.0,True,False,4000.0,Cremallera De Dirección Hidráulica Ford Granada,bronze,True,none,0,1,buy_it_now,False,new,7,9,2015,6,11
used,Capital Federal,800.0,True,False,800.0,Microfono Y Circuito Squier By Fender Presicion Affinity,free,True,none,0,1,buy_it_now,False,used,7,10,2015,6,12
